district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,VVD,VVD,717,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,GL-PvdA,GL-PvdA,662,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,CDA,CDA,509,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,PVV,PVV,464,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,JA21,JA21,246,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,FVD,FVD,213,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,BBB,BBB,190,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,PvdD,PvdD,101,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,SP,SP,80,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,Volt,Volt,57,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,CU,CU,55,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,50PLUS,50PLUS,43,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,NSC,NSC,19,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,BVNL,BVNL,18,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,FNP,FNP,12,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,SGP,SGP,8,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,Vrede voor Dieren,Vrede voor Dieren,8,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,LP,LP,4,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,BIJ1,BIJ1,2,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,Piratenpartij,Piratenpartij,2,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Terschelling,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,4000,4193,18,4211,105.28,2097,0,first,,,DENK,DENK,1,Netherlands,NL_GM0093,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,D66,D66,220,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,GL-PvdA,GL-PvdA,183,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,VVD,VVD,154,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,CDA,CDA,123,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,PVV,PVV,112,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,FVD,FVD,51,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,PvdD,PvdD,51,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,JA21,JA21,44,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,BBB,BBB,31,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,SP,SP,24,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,Volt,Volt,13,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,50PLUS,50PLUS,12,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,CU,CU,11,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,NSC,NSC,6,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,SGP,SGP,5,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,FNP,FNP,3,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,LP,LP,2,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,Vrede voor Dieren,Vrede voor Dieren,2,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,BIJ1,BIJ1,1,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Vlieland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,940,1049,4,1053,112.02,525,0,first,,,BVNL,BVNL,1,Netherlands,NL_GM0096,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,PVV,PVV,3634,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,VVD,VVD,2371,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,CDA,CDA,2107,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,D66,D66,1939,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,GL-PvdA,GL-PvdA,1745,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,BBB,BBB,1418,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,FVD,FVD,1338,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,JA21,JA21,1032,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,SP,SP,344,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,50PLUS,50PLUS,299,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,CU,CU,238,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,PvdD,PvdD,206,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,SGP,SGP,111,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,DENK,DENK,98,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,Volt,Volt,91,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,FNP,FNP,84,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,NSC,NSC,62,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,BVNL,BVNL,33,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,Vrede voor Dieren,Vrede voor Dieren,30,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,Piratenpartij,Piratenpartij,23,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,LP,LP,10,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,BIJ1,BIJ1,8,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,Vrij Verbond,Vrij Verbond,4,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Weststellingwerf,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,21368,17227,108,17335,81.13,8614,0,first,,,Partij voor de Rechtsstaat,Partij voor de Rechtsstaat,2,Netherlands,NL_GM0098,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,D66,D66,7601,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,GL-PvdA,GL-PvdA,6549,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,PVV,PVV,6196,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,VVD,VVD,5792,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,CDA,CDA,5414,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,JA21,JA21,2122,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,CU,CU,2075,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,FVD,FVD,2004,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,SP,SP,1304,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,BBB,BBB,1067,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,PvdD,PvdD,738,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,50PLUS,50PLUS,696,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,SGP,SGP,467,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,Volt,Volt,386,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,DENK,DENK,328,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,NSC,NSC,214,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,BVNL,BVNL,94,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
Assen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,54858,43286,316,43602,79.48,21644,0,first,,,BIJ1,BIJ1,88,Netherlands,NL_GM0106,official,Municipality totals; seats are allocated nationally.,0
