district,council,ward,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes,electorate_type,constituency_code,contest_status,result_note
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,0,first,,,"LEEREVELD, Nyssa",Affiliation not stated,,False,,1718,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,0,first,,,"CHEESMAN, Greg",Affiliation not stated,,False,,1201,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,0,first,,,"FERGUSON, Alec Waleed",Affiliation not stated,,False,,222,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,0,first,,,"MUNROE, Andrew",Affiliation not stated,,False,,2253,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,0,first,,,"SIMPSON, Kieran",Affiliation not stated,,True,1,2293,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,transfer,"FERGUSON, Alec Waleed",Affiliation not stated,"RICKARD, Jeffrey",Affiliation not stated,,False,,13,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,transfer,"FERGUSON, Alec Waleed",Affiliation not stated,"LEEREVELD, Nyssa",Affiliation not stated,,False,,122,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,transfer,"FERGUSON, Alec Waleed",Affiliation not stated,"CHEESMAN, Greg",Affiliation not stated,,False,,28,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,transfer,"FERGUSON, Alec Waleed",Affiliation not stated,"MUNROE, Andrew",Affiliation not stated,,False,,25,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,transfer,"FERGUSON, Alec Waleed",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,,True,1,34,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,progressive,"FERGUSON, Alec Waleed",Affiliation not stated,"RICKARD, Jeffrey",Affiliation not stated,,False,,607,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,progressive,"FERGUSON, Alec Waleed",Affiliation not stated,"LEEREVELD, Nyssa",Affiliation not stated,,False,,1840,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,progressive,"FERGUSON, Alec Waleed",Affiliation not stated,"CHEESMAN, Greg",Affiliation not stated,,False,,1229,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,progressive,"FERGUSON, Alec Waleed",Affiliation not stated,"MUNROE, Andrew",Affiliation not stated,,False,,2278,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,1,progressive,"FERGUSON, Alec Waleed",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,,True,1,2327,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,2,transfer,"RICKARD, Jeffrey",Affiliation not stated,"LEEREVELD, Nyssa",Affiliation not stated,,False,,240,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,2,transfer,"RICKARD, Jeffrey",Affiliation not stated,"CHEESMAN, Greg",Affiliation not stated,,False,,147,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,2,transfer,"RICKARD, Jeffrey",Affiliation not stated,"MUNROE, Andrew",Affiliation not stated,,False,,108,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,2,transfer,"RICKARD, Jeffrey",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,,True,1,112,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Whitehorse — Cootamundra Ward,Whitehorse,Cootamundra Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/whitehorse-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/WhitehorseCootamundraWard2024Distribution.xls,"SIMPSON, Kieran",Affiliation not stated,"SIMPSON, Kieran",Affiliation not stated,1,0,9636,8281,162,8443,87.62,149,2,progressive,"RICKARD, Jeffrey",Affiliation not stated,"LEEREVELD, Nyssa",Affiliation not stated,,False,,2080,Whitehorse,VICL24-whitehorse-cootamundra,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
